,r1,r3,r2,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,outputK,r14,r15,r16,InputA,InputI,OutputX,OutputN,id,growth,status,strain
1697,1.0000000000000002,0.1,-0.09999999999999987,-0.19999999999999957,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"r14,r15,InputI",3.0000000000000018,optimal,1
1698,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r14,r15,OutputX",9.0,infeasible,1
1699,0.9999999999999988,1.0,0.6666666666666669,1.333333333333331,1.9999999999999982,3.3333333333333317,3.333333333333332,2.999999999999998,1.000000000000001,-0.6666666666666682,0.3333333333333329,-1.9984014443252818e-15,-1.9984014443252818e-15,1.0,0.3333333333333349,0.3333333333333339,0.9999999999999968,1.0,1.0,9.999999999999995,0.0,"r14,r15,OutputN",9.999999999999995,infeasible,1
1700,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r14,r16,r16",9.0,infeasible,1
1701,0.0,0.1,-0.09999999999999998,-0.19999999999999987,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-2.7755575615628914e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r14,r16,InputA",3.0000000000000018,infeasible,1
1702,1.0000000000000002,0.1,-0.09999999999999987,-0.19999999999999957,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"r14,r16,InputI",3.0000000000000018,infeasible,1
1703,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r14,r16,OutputX",9.0,infeasible,1
1704,0.9999999999999988,1.0,0.6666666666666669,1.333333333333331,1.9999999999999982,3.3333333333333317,3.333333333333332,2.999999999999998,1.000000000000001,-0.6666666666666682,0.3333333333333329,-1.9984014443252818e-15,-1.9984014443252818e-15,1.0,0.3333333333333349,0.3333333333333339,0.9999999999999968,1.0,1.0,9.999999999999995,0.0,"r14,r16,OutputN",9.999999999999995,infeasible,1
1705,0.0,0.1,-0.09999999999999998,-0.19999999999999987,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-2.7755575615628914e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r14,InputA,InputA",3.0000000000000018,optimal,1
1706,2.9605947323337506e-16,0.1,-1.0999999999999999,-2.1999999999999993,1.2,-0.9999999999999994,-0.9999999999999996,-0.9999999999999993,-1.4802973661668753e-16,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,-2.220446049250313e-16,0.0,1.0000000000000004,0.0,0.0,-2.9999999999999982,1.0,"r14,InputA,InputI",-2.9999999999999982,infeasible,1
1707,0.0,0.1,-0.09999999999999998,-0.19999999999999987,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-2.7755575615628914e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r14,InputA,OutputX",3.0000000000000018,infeasible,1
1708,-7.401486830834377e-17,0.6666666666666666,7.401486830834377e-17,0.0,1.3333333333333333,1.3333333333333335,1.3333333333333337,1.0000000000000002,1.0,-0.6666666666666669,0.33333333333333315,-5.5511151231257815e-17,-5.5511151231257815e-17,1.0,0.3333333333333332,0.33333333333333304,-1.2952601953960158e-16,0.0,1.0,4.000000000000001,0.0,"r14,InputA,OutputN",4.000000000000001,infeasible,1
1709,1.0000000000000002,0.1,-0.09999999999999987,-0.19999999999999957,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"r14,InputI,InputI",3.0000000000000018,optimal,1
1710,1.0000000000000002,0.1,-0.09999999999999987,-0.19999999999999957,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"r14,InputI,OutputX",3.0000000000000018,infeasible,1
1711,1.0,0.6666666666666666,7.401486830834377e-17,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333335,0.9999999999999999,-1.4802973661668753e-16,0.33333333333333326,0.3333333333333331,-2.220446049250313e-16,-2.220446049250313e-16,1.0,0.3333333333333333,0.3333333333333335,0.9999999999999998,1.0,0.0,4.0,0.0,"r14,InputI,OutputN",4.0,infeasible,1
1712,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r14,OutputX,OutputX",9.0,infeasible,1
1713,0.9999999999999987,1.0,0.6666666666666669,1.3333333333333308,1.9999999999999982,3.3333333333333313,3.3333333333333317,2.9999999999999973,0.9999999999999997,-0.6666666666666683,0.33333333333333137,-2.220446049250313e-15,-2.220446049250313e-15,1.0,0.3333333333333336,0.3333333333333339,0.9999999999999964,1.0,1.0,9.999999999999995,0.0,"r14,OutputX,OutputN",9.999999999999995,infeasible,1
1714,0.9999999999999987,1.0,0.6666666666666669,1.3333333333333308,1.9999999999999982,3.3333333333333313,3.3333333333333317,2.9999999999999973,0.9999999999999997,-0.6666666666666683,0.33333333333333137,-2.220446049250313e-15,-2.220446049250313e-15,1.0,0.3333333333333336,0.3333333333333339,0.9999999999999964,1.0,1.0,9.999999999999995,0.0,"r14,OutputN,OutputN",9.999999999999995,infeasible,1
1715,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r15,r15,r15",9.0,optimal,1
1716,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r15,r15,r16",9.0,infeasible,1
1717,0.0,0.1,-0.09999999999999998,-0.19999999999999987,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-2.7755575615628914e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r15,r15,InputA",3.0000000000000018,optimal,1
1718,1.0000000000000002,0.1,-0.09999999999999985,-0.19999999999999954,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"r15,r15,InputI",3.0000000000000018,optimal,1
1719,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r15,r15,OutputX",9.0,infeasible,1
1720,0.9999999999999987,1.0,0.6666666666666669,1.3333333333333308,1.9999999999999982,3.3333333333333313,3.3333333333333317,2.9999999999999973,0.9999999999999997,-0.6666666666666683,0.33333333333333137,-2.220446049250313e-15,-2.220446049250313e-15,1.0,0.3333333333333336,0.3333333333333339,0.9999999999999964,1.0,1.0,9.999999999999995,0.0,"r15,r15,OutputN",9.999999999999995,infeasible,1
1721,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r15,r16,r16",9.0,infeasible,1
1722,0.0,0.1,-0.09999999999999998,-0.19999999999999987,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-2.7755575615628914e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r15,r16,InputA",3.0000000000000018,infeasible,1
1723,1.0000000000000002,0.1,-0.09999999999999985,-0.19999999999999954,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"r15,r16,InputI",3.0000000000000018,infeasible,1
1724,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r15,r16,OutputX",9.0,infeasible,1
1725,0.9999999999999987,1.0,0.6666666666666669,1.3333333333333308,1.9999999999999982,3.3333333333333313,3.3333333333333317,2.9999999999999973,0.9999999999999997,-0.6666666666666683,0.33333333333333137,-2.220446049250313e-15,-2.220446049250313e-15,1.0,0.3333333333333336,0.3333333333333339,0.9999999999999964,1.0,1.0,9.999999999999995,0.0,"r15,r16,OutputN",9.999999999999995,infeasible,1
1726,0.0,0.1,-0.09999999999999998,-0.19999999999999987,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-2.7755575615628914e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r15,InputA,InputA",3.0000000000000018,optimal,1
1727,2.9605947323337506e-16,0.1,-1.0999999999999999,-2.1999999999999993,1.2,-0.9999999999999994,-0.9999999999999996,-0.9999999999999993,-1.4802973661668753e-16,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,-2.220446049250313e-16,0.0,1.0000000000000004,0.0,0.0,-2.9999999999999982,1.0,"r15,InputA,InputI",-2.9999999999999982,infeasible,1
1728,0.0,0.1,-0.09999999999999998,-0.19999999999999987,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-2.7755575615628914e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r15,InputA,OutputX",3.0000000000000018,infeasible,1
1729,-7.401486830834377e-17,0.6666666666666666,1.1102230246251565e-16,0.0,1.3333333333333333,1.3333333333333335,1.3333333333333337,1.0,1.0,-0.6666666666666669,0.33333333333333315,-1.1102230246251564e-16,-1.1102230246251564e-16,1.0,0.33333333333333326,0.3333333333333339,-1.850371707708594e-16,0.0,1.0,4.000000000000001,0.0,"r15,InputA,OutputN",4.000000000000001,infeasible,1
1730,1.0000000000000002,0.1,-0.09999999999999985,-0.19999999999999954,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"r15,InputI,InputI",3.0000000000000018,optimal,1
1731,1.0000000000000002,0.1,-0.09999999999999985,-0.19999999999999954,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"r15,InputI,OutputX",3.0000000000000018,infeasible,1
1732,1.0,0.6666666666666666,1.1102230246251565e-16,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333335,0.9999999999999999,-1.4802973661668753e-16,0.33333333333333326,0.3333333333333331,-2.220446049250313e-16,-2.220446049250313e-16,1.0,0.3333333333333333,0.3333333333333335,0.9999999999999998,1.0,0.0,4.0,0.0,"r15,InputI,OutputN",4.0,infeasible,1
1733,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r15,OutputX,OutputX",9.0,infeasible,1
1734,0.9999999999999987,1.0,0.6666666666666669,1.3333333333333308,1.9999999999999982,3.3333333333333313,3.3333333333333317,2.9999999999999973,0.9999999999999997,-0.6666666666666683,0.33333333333333137,-2.220446049250313e-15,-2.220446049250313e-15,1.0,0.3333333333333336,0.3333333333333339,0.9999999999999964,1.0,1.0,9.999999999999995,0.0,"r15,OutputX,OutputN",9.999999999999995,infeasible,1
1735,0.9999999999999987,1.0,0.6666666666666669,1.3333333333333308,1.9999999999999982,3.3333333333333313,3.3333333333333317,2.9999999999999973,0.9999999999999997,-0.6666666666666683,0.33333333333333137,-2.220446049250313e-15,-2.220446049250313e-15,1.0,0.3333333333333336,0.3333333333333339,0.9999999999999964,1.0,1.0,9.999999999999995,0.0,"r15,OutputN,OutputN",9.999999999999995,infeasible,1
1736,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r16,r16,r16",9.0,infeasible,1
1737,0.0,0.1,-0.09999999999999998,-0.19999999999999987,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-2.7755575615628914e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r16,r16,InputA",3.0000000000000018,infeasible,1
1738,1.0000000000000002,0.1,-0.09999999999999987,-0.19999999999999957,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"r16,r16,InputI",3.0000000000000018,infeasible,1
1739,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r16,r16,OutputX",9.0,infeasible,1
1740,0.9999999999999987,1.0,0.6666666666666669,1.3333333333333308,1.9999999999999982,3.3333333333333313,3.3333333333333317,2.9999999999999973,0.9999999999999997,-0.6666666666666683,0.33333333333333137,-2.220446049250313e-15,-2.220446049250313e-15,1.0,0.3333333333333336,0.3333333333333339,0.9999999999999964,1.0,1.0,9.999999999999995,0.0,"r16,r16,OutputN",9.999999999999995,infeasible,1
1741,0.0,0.1,-0.09999999999999998,-0.19999999999999987,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-2.7755575615628914e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r16,InputA,InputA",3.0000000000000018,infeasible,1
1742,2.9605947323337506e-16,0.1,-1.0999999999999999,-2.1999999999999993,1.2,-0.9999999999999994,-0.9999999999999996,-0.9999999999999993,-1.4802973661668753e-16,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,-2.220446049250313e-16,0.0,1.0000000000000004,0.0,0.0,-2.9999999999999982,1.0,"r16,InputA,InputI",-2.9999999999999982,infeasible,1
1743,0.0,0.1,-0.09999999999999998,-0.19999999999999987,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-2.7755575615628914e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r16,InputA,OutputX",3.0000000000000018,infeasible,1
1744,-1.4802973661668753e-16,0.6666666666666665,1.4802973661668753e-16,0.0,1.333333333333333,1.3333333333333333,1.3333333333333335,0.9999999999999999,1.0,-0.6666666666666667,0.33333333333333326,-1.1102230246251563e-16,-1.1102230246251563e-16,1.0,0.33333333333333337,0.3333333333333335,-2.5905203907920316e-16,0.0,1.0,4.0,0.0,"r16,InputA,OutputN",4.0,optimal,1
1745,1.0000000000000002,0.1,-0.09999999999999987,-0.19999999999999957,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"r16,InputI,InputI",3.0000000000000018,infeasible,1
1746,1.0000000000000002,0.1,-0.09999999999999987,-0.19999999999999957,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"r16,InputI,OutputX",3.0000000000000018,infeasible,1
1747,1.0,0.6666666666666665,1.4802973661668753e-16,0.0,1.333333333333333,1.333333333333333,1.3333333333333333,0.9999999999999997,-4.440892098500626e-16,0.33333333333333337,0.3333333333333329,-2.220446049250313e-16,-2.220446049250313e-16,1.0,0.33333333333333315,0.3333333333333335,0.9999999999999998,1.0,0.0,3.9999999999999996,0.0,"r16,InputI,OutputN",3.9999999999999996,infeasible,1
1748,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r16,OutputX,OutputX",9.0,infeasible,1
1749,0.9999999999999986,1.0,0.6666666666666667,1.3333333333333304,1.9999999999999982,3.3333333333333313,3.3333333333333317,2.999999999999997,0.9999999999999996,-0.6666666666666682,0.33333333333333137,-2.4424906541753444e-15,-2.4424906541753444e-15,1.0,0.3333333333333338,0.3333333333333339,0.9999999999999961,1.0,1.0,9.999999999999995,0.0,"r16,OutputX,OutputN",9.999999999999995,infeasible,1
1750,0.9999999999999986,1.0,0.6666666666666667,1.3333333333333304,1.9999999999999982,3.3333333333333313,3.3333333333333317,2.999999999999997,0.9999999999999996,-0.6666666666666682,0.33333333333333137,-2.4424906541753444e-15,-2.4424906541753444e-15,1.0,0.3333333333333338,0.3333333333333339,0.9999999999999961,1.0,1.0,9.999999999999995,0.0,"r16,OutputN,OutputN",9.999999999999995,infeasible,1
1751,0.0,0.1,-0.09999999999999998,-0.19999999999999987,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-2.7755575615628914e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"InputA,InputA,InputA",3.0000000000000018,optimal,1
1752,2.9605947323337506e-16,0.1,-1.0999999999999999,-2.1999999999999993,1.2,-0.9999999999999994,-0.9999999999999996,-0.9999999999999993,-1.4802973661668753e-16,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,-2.220446049250313e-16,0.0,1.0000000000000004,0.0,0.0,-2.9999999999999982,1.0,"InputA,InputA,InputI",-2.9999999999999982,infeasible,1
1753,0.0,0.1,-0.09999999999999998,-0.19999999999999987,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-2.7755575615628914e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"InputA,InputA,OutputX",3.0000000000000018,infeasible,1
1754,-1.4802973661668753e-16,0.6666666666666665,1.1102230246251565e-16,0.0,1.333333333333333,1.3333333333333333,1.3333333333333335,0.9999999999999999,1.0,-0.6666666666666667,0.33333333333333326,-5.551115123125778e-17,-5.551115123125778e-17,1.0,0.3333333333333333,0.3333333333333335,-2.035408878479453e-16,0.0,1.0,4.0,0.0,"InputA,InputA,OutputN",4.0,optimal,1
1755,2.9605947323337506e-16,0.1,-1.0999999999999999,-2.1999999999999993,1.2,-0.9999999999999994,-0.9999999999999996,-0.9999999999999993,-1.4802973661668753e-16,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,-2.220446049250313e-16,0.0,1.0000000000000004,0.0,0.0,-2.9999999999999982,1.0,"InputA,InputI,InputI",-2.9999999999999982,infeasible,1
1756,2.9605947323337506e-16,0.1,-1.0999999999999999,-2.1999999999999993,1.2,-0.9999999999999994,-0.9999999999999996,-0.9999999999999993,-1.4802973661668753e-16,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,-2.220446049250313e-16,0.0,1.0000000000000004,0.0,0.0,-2.9999999999999982,1.0,"InputA,InputI,OutputX",-2.9999999999999982,infeasible,1
1757,7.401486830834377e-17,0.1,-0.43333333333333346,-0.8666666666666665,0.20000000000000004,-0.6666666666666667,-0.6666666666666669,-0.9999999999999999,-1.1102230246251568e-16,0.33333333333333354,0.3333333333333334,2.775557561562891e-16,2.775557561562891e-16,1.0,0.33333333333333315,0.33333333333333304,3.5157062446463284e-16,0.0,0.0,-2.0000000000000004,0.0,"InputA,InputI,OutputN",-2.0000000000000004,infeasible,1
1758,-3.700743415417188e-17,0.1,-0.09999999999999998,-0.19999999999999996,1.2,1.0000000000000002,1.0000000000000004,1.0000000000000002,1.0,-6.476300976980079e-17,0.9999999999999999,1.0,1.0,1.0,-1.1102230246251565e-16,0.0,1.0,0.0,1.0,3.000000000000001,1.0,"InputA,OutputX,OutputX",3.000000000000001,infeasible,1
1759,-1.4802973661668753e-16,0.6666666666666665,1.1102230246251565e-16,0.0,1.3333333333333328,1.3333333333333333,1.3333333333333335,0.9999999999999999,1.0,-0.6666666666666667,0.33333333333333326,-5.551115123125778e-17,-5.551115123125778e-17,1.0,0.3333333333333333,0.3333333333333335,-2.035408878479453e-16,0.0,1.0,4.0,0.0,"InputA,OutputX,OutputN",4.0,infeasible,1
1760,-1.4802973661668753e-16,0.6666666666666665,1.1102230246251565e-16,0.0,1.3333333333333328,1.3333333333333333,1.3333333333333335,0.9999999999999999,1.0,-0.6666666666666667,0.33333333333333326,-5.551115123125778e-17,-5.551115123125778e-17,1.0,0.3333333333333333,0.3333333333333335,-2.035408878479453e-16,0.0,1.0,4.0,0.0,"InputA,OutputN,OutputN",4.0,optimal,1
1761,1.0000000000000002,0.1,-0.09999999999999985,-0.1999999999999995,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"InputI,InputI,InputI",3.0000000000000018,optimal,1
1762,1.0000000000000002,0.1,-0.09999999999999985,-0.1999999999999995,1.2,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.4802973661668753e-16,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,2.0000000000000004,1.0,0.0,3.0000000000000018,1.0,"InputI,InputI,OutputX",3.0000000000000018,infeasible,1
1763,1.0,0.6666666666666665,1.1102230246251565e-16,0.0,1.3333333333333328,1.333333333333333,1.3333333333333333,0.9999999999999997,-4.440892098500626e-16,0.33333333333333337,0.3333333333333329,-2.220446049250313e-16,-2.220446049250313e-16,1.0,0.33333333333333315,0.3333333333333335,0.9999999999999998,1.0,0.0,3.9999999999999996,0.0,"InputI,InputI,OutputN",3.9999999999999996,optimal,1
